id,Price Max,Price Min,Availability,Condition,Currency,On Sale,Merchant,Shipping Price,Brand,Categories,Date Added,Date Updated,Manufacturer,Man. Number,Product name,Categories,Weight Std (g)
AVphvlLfilAPnD_x81a2,$224.99,$224.99,Yes,New,USD,FALSE,Bestbuy.com,None,Bose��,"Audio & Video Accessories,Computers,Computer Speakers ezsdxyabe,Computers & Accessories,Computer Accessories & Peripherals,Bose Companion 20,Computer Speakers rwxsssxfyzcydcffxxvzrxt,Frys,Electronics,Speakers,PC Computers,Consumer Electronics,Computers/Tablets & Networking,Laptop & Desktop Accessories,Computer Speakers yuqzcyeerrs,Speakers, Headsets, Mics Webcams,Computers & Tablets,Computer Peripherals,Computer Speakers,Home",2015-11-08,2018-06-13,Bose,COMPANION 20,Bose�� - Companion�� 20 Multimedia Speaker System (2-Piece) - White,Electronics,1132.5
AVphvlLfilAPnD_x81a2,$249.00,$249.00,In Stock,New,USD,FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Bose��,"Audio & Video Accessories,Computers,Computer Speakers ezsdxyabe,Computers & Accessories,Computer Accessories & Peripherals,Bose Companion 20,Computer Speakers rwxsssxfyzcydcffxxvzrxt,Frys,Electronics,Speakers,PC Computers,Consumer Electronics,Computers/Tablets & Networking,Laptop & Desktop Accessories,Computer Speakers yuqzcyeerrs,Speakers, Headsets, Mics Webcams,Computers & Tablets,Computer Peripherals,Computer Speakers,Home",2015-11-08,2018-06-13,Bose,COMPANION 20,Bose�� - Companion�� 20 Multimedia Speaker System (2-Piece) - White,Electronics,1132.5
AVphvlLfilAPnD_x81a2,$249.00,$249.00,Yes,New,USD,FALSE,thrillingaudio,None,Bose��,"Audio & Video Accessories,Computers,Computer Speakers ezsdxyabe,Computers & Accessories,Computer Accessories & Peripherals,Bose Companion 20,Computer Speakers rwxsssxfyzcydcffxxvzrxt,Frys,Electronics,Speakers,PC Computers,Consumer Electronics,Computers/Tablets & Networking,Laptop & Desktop Accessories,Computer Speakers yuqzcyeerrs,Speakers, Headsets, Mics Webcams,Computers & Tablets,Computer Peripherals,Computer Speakers,Home",2015-11-08,2018-06-13,Bose,COMPANION 20,Bose�� - Companion�� 20 Multimedia Speaker System (2-Piece) - White,Electronics,1132.5
AVphvlLfilAPnD_x81a2,$249.99,$249.99,Yes,New,USD,FALSE,Bestbuy.com,None,Bose��,"Audio & Video Accessories,Computers,Computer Speakers ezsdxyabe,Computers & Accessories,Computer Accessories & Peripherals,Bose Companion 20,Computer Speakers rwxsssxfyzcydcffxxvzrxt,Frys,Electronics,Speakers,PC Computers,Consumer Electronics,Computers/Tablets & Networking,Laptop & Desktop Accessories,Computer Speakers yuqzcyeerrs,Speakers, Headsets, Mics Webcams,Computers & Tablets,Computer Peripherals,Computer Speakers,Home",2015-11-08,2018-06-13,Bose,COMPANION 20,Bose�� - Companion�� 20 Multimedia Speaker System (2-Piece) - White,Electronics,1132.5
AVphvlLfilAPnD_x81a2,$249.99,$249.99,Yes,New,USD,FALSE,Bestbuy.com,None,Bose��,"Audio & Video Accessories,Computers,Computer Speakers ezsdxyabe,Computers & Accessories,Computer Accessories & Peripherals,Bose Companion 20,Computer Speakers rwxsssxfyzcydcffxxvzrxt,Frys,Electronics,Speakers,PC Computers,Consumer Electronics,Computers/Tablets & Networking,Laptop & Desktop Accessories,Computer Speakers yuqzcyeerrs,Speakers, Headsets, Mics Webcams,Computers & Tablets,Computer Peripherals,Computer Speakers,Home",2015-11-08,2018-06-13,Bose,COMPANION 20,Bose�� - Companion�� 20 Multimedia Speaker System (2-Piece) - White,Electronics,1132.5
AVphZlybLJeJML43acoM,$499.98,$499.98,Yes,New,USD,FALSE,Bestbuy.com,None,Definitive Technology,"Audio,Home Audio,Receivers & Amplifiers,Amplifiers,Power Amplifiers",2015-09-11,2018-06-13,,W AMP,Definitive Technology - 300W 2.0-Ch. Wireless Amplifier - Black,Electronics,1132.5
AV1YmsYevKc47QAVgsiH,$189.00,$189.00,Yes,New,USD,FALSE,electric-flight-sales,Free,G-Technology,"Computers,External Hard Disk Drives,Drives, Storage & Blank Media,Hard Drives (HDD, SSD & NAS),Computers & Accessories,Computer Accessories & Peripherals,Hard Drives & Storage,Electronics,Drives Storage,Computers/Tablets & Networking,External Hard Drives,External Drives,Computers & Tablets,Data Storage",2017-07-19,2018-07-03,,0G03674,G-Technology G-DRIVE USB 3.0 6TB External Hard Drive (0G03674),Electronics,1105.32
AV1YmsYevKc47QAVgsiH,$189.95,$189.95,In Stock,New,USD,FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,G-Technology,"Computers,External Hard Disk Drives,Drives, Storage & Blank Media,Hard Drives (HDD, SSD & NAS),Computers & Accessories,Computer Accessories & Peripherals,Hard Drives & Storage,Electronics,Drives Storage,Computers/Tablets & Networking,External Hard Drives,External Drives,Computers & Tablets,Data Storage",2017-07-19,2018-07-03,,0G03674,G-Technology G-DRIVE USB 3.0 6TB External Hard Drive (0G03674),Electronics,1105.32
AV1YmsYevKc47QAVgsiH,$199.95,$199.95,In Stock,New,USD,FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,G-Technology,"Computers,External Hard Disk Drives,Drives, Storage & Blank Media,Hard Drives (HDD, SSD & NAS),Computers & Accessories,Computer Accessories & Peripherals,Hard Drives & Storage,Electronics,Drives Storage,Computers/Tablets & Networking,External Hard Drives,External Drives,Computers & Tablets,Data Storage",2017-07-19,2018-07-03,,0G03674,G-Technology G-DRIVE USB 3.0 6TB External Hard Drive (0G03674),Electronics,1105.32
AV1YmsYevKc47QAVgsiH,$199.95,$199.95,Yes,New,USD,FALSE,platinummicro,None,G-Technology,"Computers,External Hard Disk Drives,Drives, Storage & Blank Media,Hard Drives (HDD, SSD & NAS),Computers & Accessories,Computer Accessories & Peripherals,Hard Drives & Storage,Electronics,Drives Storage,Computers/Tablets & Networking,External Hard Drives,External Drives,Computers & Tablets,Data Storage",2017-07-19,2018-07-03,,0G03674,G-Technology G-DRIVE USB 3.0 6TB External Hard Drive (0G03674),Electronics,1105.32
AV1YmsYevKc47QAVgsiH,$199.99,$199.99,Yes,New,USD,TRUE,Bestbuy.com,None,G-Technology,"Computers,External Hard Disk Drives,Drives, Storage & Blank Media,Hard Drives (HDD, SSD & NAS),Computers & Accessories,Computer Accessories & Peripherals,Hard Drives & Storage,Electronics,Drives Storage,Computers/Tablets & Networking,External Hard Drives,External Drives,Computers & Tablets,Data Storage",2017-07-19,2018-07-03,,0G03674,G-Technology G-DRIVE USB 3.0 6TB External Hard Drive (0G03674),Electronics,1105.32
AV1YmsYevKc47QAVgsiH,$199.99,$199.99,Yes,New,USD,FALSE,Bestbuy.com,None,G-Technology,"Computers,External Hard Disk Drives,Drives, Storage & Blank Media,Hard Drives (HDD, SSD & NAS),Computers & Accessories,Computer Accessories & Peripherals,Hard Drives & Storage,Electronics,Drives Storage,Computers/Tablets & Networking,External Hard Drives,External Drives,Computers & Tablets,Data Storage",2017-07-19,2018-07-03,,0G03674,G-Technology G-DRIVE USB 3.0 6TB External Hard Drive (0G03674),Electronics,1105.32
AV1YmsYevKc47QAVgsiH,$249.99,$249.99,Yes,New,USD,FALSE,Bestbuy.com,None,G-Technology,"Computers,External Hard Disk Drives,Drives, Storage & Blank Media,Hard Drives (HDD, SSD & NAS),Computers & Accessories,Computer Accessories & Peripherals,Hard Drives & Storage,Electronics,Drives Storage,Computers/Tablets & Networking,External Hard Drives,External Drives,Computers & Tablets,Data Storage",2017-07-19,2018-07-03,,0G03674,G-Technology G-DRIVE USB 3.0 6TB External Hard Drive (0G03674),Electronics,1105.32
AV1YmsYevKc47QAVgsiH,$249.99,$249.99,Yes,New,USD,FALSE,Bestbuy.com,None,G-Technology,"Computers,External Hard Disk Drives,Drives, Storage & Blank Media,Hard Drives (HDD, SSD & NAS),Computers & Accessories,Computer Accessories & Peripherals,Hard Drives & Storage,Electronics,Drives Storage,Computers/Tablets & Networking,External Hard Drives,External Drives,Computers & Tablets,Data Storage",2017-07-19,2018-07-03,,0G03674,G-Technology G-DRIVE USB 3.0 6TB External Hard Drive (0G03674),Electronics,1105.32
AV0A-tRVGV-KLJ3aca3M,$399.99,$399.99,Yes,New,USD,TRUE,Bestbuy.com,None,NVIDIA,"PCI Express Graphics Cards,Virtual Reality for PC,Computers & Accessories,Electronics,Computer Cards & Components,VR-Ready GPUs/Video Graphics Cards,Graphics/Video Cards,GPUs/Video Graphics Cards,Computers/Tablets & Networking,Computer Components & Parts,Virtual Reality-Ready Components for PC,Computer Components,Graphics Cards,Video Games,PC Gaming,Computers & Tablets,See more Nvidia GeForce GTX 1080 Founders Edition 8GB G...",2017-07-02,2018-06-13,,9001G4112520001,NVIDIA - GeForce GTX 1070 Founders Edition 8GB GDDR5 PCI Express 3.0 Graphics Card - Black,Electronics,1100.79
AV0A-tRVGV-KLJ3aca3M,$399.99,$399.99,Yes,New,USD,FALSE,Bestbuy.com,None,NVIDIA,"PCI Express Graphics Cards,Virtual Reality for PC,Computers & Accessories,Electronics,Computer Cards & Components,VR-Ready GPUs/Video Graphics Cards,Graphics/Video Cards,GPUs/Video Graphics Cards,Computers/Tablets & Networking,Computer Components & Parts,Virtual Reality-Ready Components for PC,Computer Components,Graphics Cards,Video Games,PC Gaming,Computers & Tablets,See more Nvidia GeForce GTX 1080 Founders Edition 8GB G...",2017-07-02,2018-06-13,,9001G4112520001,NVIDIA - GeForce GTX 1070 Founders Edition 8GB GDDR5 PCI Express 3.0 Graphics Card - Black,Electronics,1100.79
AV0A-tRVGV-KLJ3aca3M,$429.99,$429.99,Yes,New,USD,FALSE,Bestbuy.com,None,NVIDIA,"PCI Express Graphics Cards,Virtual Reality for PC,Computers & Accessories,Electronics,Computer Cards & Components,VR-Ready GPUs/Video Graphics Cards,Graphics/Video Cards,GPUs/Video Graphics Cards,Computers/Tablets & Networking,Computer Components & Parts,Virtual Reality-Ready Components for PC,Computer Components,Graphics Cards,Video Games,PC Gaming,Computers & Tablets,See more Nvidia GeForce GTX 1080 Founders Edition 8GB G...",2017-07-02,2018-06-13,,9001G4112520001,NVIDIA - GeForce GTX 1070 Founders Edition 8GB GDDR5 PCI Express 3.0 Graphics Card - Black,Electronics,1100.79
AV0A-tRVGV-KLJ3aca3M,$549.99,$549.99,Yes,New,USD,FALSE,buynmdeals,Free,NVIDIA,"PCI Express Graphics Cards,Virtual Reality for PC,Computers & Accessories,Electronics,Computer Cards & Components,VR-Ready GPUs/Video Graphics Cards,Graphics/Video Cards,GPUs/Video Graphics Cards,Computers/Tablets & Networking,Computer Components & Parts,Virtual Reality-Ready Components for PC,Computer Components,Graphics Cards,Video Games,PC Gaming,Computers & Tablets,See more Nvidia GeForce GTX 1080 Founders Edition 8GB G...",2017-07-02,2018-06-13,,9001G4112520001,NVIDIA - GeForce GTX 1070 Founders Edition 8GB GDDR5 PCI Express 3.0 Graphics Card - Black,Electronics,1100.79
AV0A-tRVGV-KLJ3aca3M,$599.99,$599.99,Yes,New,USD,FALSE,mjwireless,Free,NVIDIA,"PCI Express Graphics Cards,Virtual Reality for PC,Computers & Accessories,Electronics,Computer Cards & Components,VR-Ready GPUs/Video Graphics Cards,Graphics/Video Cards,GPUs/Video Graphics Cards,Computers/Tablets & Networking,Computer Components & Parts,Virtual Reality-Ready Components for PC,Computer Components,Graphics Cards,Video Games,PC Gaming,Computers & Tablets,See more Nvidia GeForce GTX 1080 Founders Edition 8GB G...",2017-07-02,2018-06-13,,9001G4112520001,NVIDIA - GeForce GTX 1070 Founders Edition 8GB GDDR5 PCI Express 3.0 Graphics Card - Black,Electronics,1100.79
AV15efdWGV-KLJ3akfh_,$248.99,$248.99,In Stock,New,USD,FALSE,Walmart.com,Expedited,Netgear,"Computers,Wireless Routers dbvdtvuydreuasvayvtaaaxsr,Wireless Routers cacfwzcvuryefwstesyzywrcyusbayfr,Networking,Computers & Accessories,Wireless Access Points,Routers,Computer Accessories & Peripherals,Wireless Networking,Electronics,Wireless Routers,Wireless Routers ufqbfwta,Computers & Tablets,Networking Products,Networking rrcsvtuqdaurzwax",2017-07-25,2018-07-26,,R8000P100NAS,R8000P Nighthawk X6S AC4000 Wireless Tri-Band Gigabit Router,Electronics,1100.79
AV15efdWGV-KLJ3akfh_,$248.99,$248.99,Yes,New,USD,TRUE,Bestbuy.com,None,Netgear,"Computers,Wireless Routers dbvdtvuydreuasvayvtaaaxsr,Wireless Routers cacfwzcvuryefwstesyzywrcyusbayfr,Networking,Computers & Accessories,Wireless Access Points,Routers,Computer Accessories & Peripherals,Wireless Networking,Electronics,Wireless Routers,Wireless Routers ufqbfwta,Computers & Tablets,Networking Products,Networking rrcsvtuqdaurzwax",2017-07-25,2018-07-26,,R8000P100NAS,R8000P Nighthawk X6S AC4000 Wireless Tri-Band Gigabit Router,Electronics,1100.79
AV15efdWGV-KLJ3akfh_,$269.99,$269.99,In Stock,New,USD,TRUE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Netgear,"Computers,Wireless Routers dbvdtvuydreuasvayvtaaaxsr,Wireless Routers cacfwzcvuryefwstesyzywrcyusbayfr,Networking,Computers & Accessories,Wireless Access Points,Routers,Computer Accessories & Peripherals,Wireless Networking,Electronics,Wireless Routers,Wireless Routers ufqbfwta,Computers & Tablets,Networking Products,Networking rrcsvtuqdaurzwax",2017-07-25,2018-07-26,,R8000P100NAS,R8000P Nighthawk X6S AC4000 Wireless Tri-Band Gigabit Router,Electronics,1100.79
AV15efdWGV-KLJ3akfh_,$275.99,$275.99,In Stock,New,USD,FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Netgear,"Computers,Wireless Routers dbvdtvuydreuasvayvtaaaxsr,Wireless Routers cacfwzcvuryefwstesyzywrcyusbayfr,Networking,Computers & Accessories,Wireless Access Points,Routers,Computer Accessories & Peripherals,Wireless Networking,Electronics,Wireless Routers,Wireless Routers ufqbfwta,Computers & Tablets,Networking Products,Networking rrcsvtuqdaurzwax",2017-07-25,2018-07-26,,R8000P100NAS,R8000P Nighthawk X6S AC4000 Wireless Tri-Band Gigabit Router,Electronics,1100.79
AV15efdWGV-KLJ3akfh_,$278.00,$278.00,In Stock,New,USD,FALSE,Walmart.com,Expedited,Netgear,"Computers,Wireless Routers dbvdtvuydreuasvayvtaaaxsr,Wireless Routers cacfwzcvuryefwstesyzywrcyusbayfr,Networking,Computers & Accessories,Wireless Access Points,Routers,Computer Accessories & Peripherals,Wireless Networking,Electronics,Wireless Routers,Wireless Routers ufqbfwta,Computers & Tablets,Networking Products,Networking rrcsvtuqdaurzwax",2017-07-25,2018-07-26,,R8000P100NAS,R8000P Nighthawk X6S AC4000 Wireless Tri-Band Gigabit Router,Electronics,1100.79
AV15efdWGV-KLJ3akfh_,$278.00,$278.00,In Stock,New,USD,FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Netgear,"Computers,Wireless Routers dbvdtvuydreuasvayvtaaaxsr,Wireless Routers cacfwzcvuryefwstesyzywrcyusbayfr,Networking,Computers & Accessories,Wireless Access Points,Routers,Computer Accessories & Peripherals,Wireless Networking,Electronics,Wireless Routers,Wireless Routers ufqbfwta,Computers & Tablets,Networking Products,Networking rrcsvtuqdaurzwax",2017-07-25,2018-07-26,,R8000P100NAS,R8000P Nighthawk X6S AC4000 Wireless Tri-Band Gigabit Router,Electronics,1100.79
AV15efdWGV-KLJ3akfh_,$279.99,$279.99,In Stock,New,USD,FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Netgear,"Computers,Wireless Routers dbvdtvuydreuasvayvtaaaxsr,Wireless Routers cacfwzcvuryefwstesyzywrcyusbayfr,Networking,Computers & Accessories,Wireless Access Points,Routers,Computer Accessories & Peripherals,Wireless Networking,Electronics,Wireless Routers,Wireless Routers ufqbfwta,Computers & Tablets,Networking Products,Networking rrcsvtuqdaurzwax",2017-07-25,2018-07-26,,R8000P100NAS,R8000P Nighthawk X6S AC4000 Wireless Tri-Band Gigabit Router,Electronics,1100.79
AV15efdWGV-KLJ3akfh_,$299.00,$299.00,In Stock,New,USD,FALSE,Walmart.com,Expedited,Netgear,"Computers,Wireless Routers dbvdtvuydreuasvayvtaaaxsr,Wireless Routers cacfwzcvuryefwstesyzywrcyusbayfr,Networking,Computers & Accessories,Wireless Access Points,Routers,Computer Accessories & Peripherals,Wireless Networking,Electronics,Wireless Routers,Wireless Routers ufqbfwta,Computers & Tablets,Networking Products,Networking rrcsvtuqdaurzwax",2017-07-25,2018-07-26,,R8000P100NAS,R8000P Nighthawk X6S AC4000 Wireless Tri-Band Gigabit Router,Electronics,1100.79
AV15efdWGV-KLJ3akfh_,$299.99,$299.99,In Stock,New,USD,FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Netgear,"Computers,Wireless Routers dbvdtvuydreuasvayvtaaaxsr,Wireless Routers cacfwzcvuryefwstesyzywrcyusbayfr,Networking,Computers & Accessories,Wireless Access Points,Routers,Computer Accessories & Peripherals,Wireless Networking,Electronics,Wireless Routers,Wireless Routers ufqbfwta,Computers & Tablets,Networking Products,Networking rrcsvtuqdaurzwax",2017-07-25,2018-07-26,,R8000P100NAS,R8000P Nighthawk X6S AC4000 Wireless Tri-Band Gigabit Router,Electronics,1100.79
AV15efdWGV-KLJ3akfh_,$299.99,$299.99,Yes,New,USD,FALSE,Bestbuy.com,None,Netgear,"Computers,Wireless Routers dbvdtvuydreuasvayvtaaaxsr,Wireless Routers cacfwzcvuryefwstesyzywrcyusbayfr,Networking,Computers & Accessories,Wireless Access Points,Routers,Computer Accessories & Peripherals,Wireless Networking,Electronics,Wireless Routers,Wireless Routers ufqbfwta,Computers & Tablets,Networking Products,Networking rrcsvtuqdaurzwax",2017-07-25,2018-07-26,,R8000P100NAS,R8000P Nighthawk X6S AC4000 Wireless Tri-Band Gigabit Router,Electronics,1100.79
AV15efdWGV-KLJ3akfh_,$299.99,$299.99,In Stock,New,USD,FALSE,Dell.com,Value,Netgear,"Computers,Wireless Routers dbvdtvuydreuasvayvtaaaxsr,Wireless Routers cacfwzcvuryefwstesyzywrcyusbayfr,Networking,Computers & Accessories,Wireless Access Points,Routers,Computer Accessories & Peripherals,Wireless Networking,Electronics,Wireless Routers,Wireless Routers ufqbfwta,Computers & Tablets,Networking Products,Networking rrcsvtuqdaurzwax",2017-07-25,2018-07-26,,R8000P100NAS,R8000P Nighthawk X6S AC4000 Wireless Tri-Band Gigabit Router,Electronics,1100.79
AV15efdWGV-KLJ3akfh_,$326.22,$326.22,In Stock,New,USD,FALSE,Beach Audio Inc,Standard,Netgear,"Computers,Wireless Routers dbvdtvuydreuasvayvtaaaxsr,Wireless Routers cacfwzcvuryefwstesyzywrcyusbayfr,Networking,Computers & Accessories,Wireless Access Points,Routers,Computer Accessories & Peripherals,Wireless Networking,Electronics,Wireless Routers,Wireless Routers ufqbfwta,Computers & Tablets,Networking Products,Networking rrcsvtuqdaurzwax",2017-07-25,2018-07-26,,R8000P100NAS,R8000P Nighthawk X6S AC4000 Wireless Tri-Band Gigabit Router,Electronics,1100.79
AVpfqQAtLJeJML43BWjp,$102.95,$102.95,In Stock,New,USD,FALSE,Hotelectronics,Value,Alpine,"Car Amplifiers,See more Alpine KTP-445U Car Amp,Electronics,Multichannel Amplifiers,Car Electronics,Amplifiers,Car Audio,Consumer Electronics,Auto & Tires,Car & Vehicle Electronics,Auto Electronics,Mini Amps,All Car Amplifiers,Marine & Powersports,Marine Electronics,Vehicle Electronics & GPS,Car Electronics & GPS,Multi-Channel Amps",2015-09-20,2018-06-20,,KTP-445U,Alpine KTP-445U Universal Power Pack Amplifier for Use w/ Aftermarket Head Units,Electronics,1087.2
AVpfqQAtLJeJML43BWjp,$110.99,$110.99,Yes,New,USD,TRUE,Bestbuy.com,None,Alpine,"Car Amplifiers,See more Alpine KTP-445U Car Amp,Electronics,Multichannel Amplifiers,Car Electronics,Amplifiers,Car Audio,Consumer Electronics,Auto & Tires,Car & Vehicle Electronics,Auto Electronics,Mini Amps,All Car Amplifiers,Marine & Powersports,Marine Electronics,Vehicle Electronics & GPS,Car Electronics & GPS,Multi-Channel Amps",2015-09-20,2018-06-20,,KTP-445U,Alpine KTP-445U Universal Power Pack Amplifier for Use w/ Aftermarket Head Units,Electronics,1087.2
AVpfqQAtLJeJML43BWjp,$118.55,$118.55,In Stock,New,USD,FALSE,Hotelectronics,Standard,Alpine,"Car Amplifiers,See more Alpine KTP-445U Car Amp,Electronics,Multichannel Amplifiers,Car Electronics,Amplifiers,Car Audio,Consumer Electronics,Auto & Tires,Car & Vehicle Electronics,Auto Electronics,Mini Amps,All Car Amplifiers,Marine & Powersports,Marine Electronics,Vehicle Electronics & GPS,Car Electronics & GPS,Multi-Channel Amps",2015-09-20,2018-06-20,,KTP-445U,Alpine KTP-445U Universal Power Pack Amplifier for Use w/ Aftermarket Head Units,Electronics,1087.2
AVpfqQAtLJeJML43BWjp,$122.99,$122.99,Yes,New,USD,TRUE,Bestbuy.com,None,Alpine,"Car Amplifiers,See more Alpine KTP-445U Car Amp,Electronics,Multichannel Amplifiers,Car Electronics,Amplifiers,Car Audio,Consumer Electronics,Auto & Tires,Car & Vehicle Electronics,Auto Electronics,Mini Amps,All Car Amplifiers,Marine & Powersports,Marine Electronics,Vehicle Electronics & GPS,Car Electronics & GPS,Multi-Channel Amps",2015-09-20,2018-06-20,,KTP-445U,Alpine KTP-445U Universal Power Pack Amplifier for Use w/ Aftermarket Head Units,Electronics,1087.2
AVpfqQAtLJeJML43BWjp,$123.99,$123.99,Yes,New,USD,TRUE,Bestbuy.com,None,Alpine,"Car Amplifiers,See more Alpine KTP-445U Car Amp,Electronics,Multichannel Amplifiers,Car Electronics,Amplifiers,Car Audio,Consumer Electronics,Auto & Tires,Car & Vehicle Electronics,Auto Electronics,Mini Amps,All Car Amplifiers,Marine & Powersports,Marine Electronics,Vehicle Electronics & GPS,Car Electronics & GPS,Multi-Channel Amps",2015-09-20,2018-06-20,,KTP-445U,Alpine KTP-445U Universal Power Pack Amplifier for Use w/ Aftermarket Head Units,Electronics,1087.2
